Date,DSKY.ME,GAZP.ME,KMAZ.ME,RASP.ME,RUAL.ME,SBER.ME
24.08.2021,138.36000061035156,298.30999755859375,75.5999984741211,329.9599914550781,51.904998779296875,324.2900085449219
25.08.2021,140.1199951171875,297.1000061035156,75.4000015258789,349.1199951171875,52.28499984741211,324.7900085449219
26.08.2021,139.27999877929688,295.1000061035156,75.19999694824219,358.0,51.05500030517578,322.8900146484375
27.08.2021,139.6999969482422,298.8999938964844,81.0,359.32000732421875,51.54999923706055,326.7900085449219
30.08.2021,139.6999969482422,304.1400146484375,94.4000015258789,379.9800109863281,51.54999923706055,328.5299987792969
31.08.2021,138.47999572753906,305.79998779296875,117.0,384.0,52.9900016784668,328.1400146484375
01.09.2021,137.60000610351562,311.7300109863281,109.5999984741211,386.05999755859375,54.724998474121094,334.5
02.09.2021,138.6199951171875,314.05999755859375,106.5999984741211,381.29998779296875,57.560001373291016,329.010009765625
03.09.2021,137.6199951171875,317.7099914550781,113.5,377.1400146484375,61.150001525878906,329.70001220703125
06.09.2021,137.0399932861328,325.95001220703125,111.0,383.6000061035156,61.45000076293945,329.5899963378906
07.09.2021,135.8800048828125,327.80999755859375,107.0999984741211,397.739990234375,62.32500076293945,325.54998779296875
08.09.2021,134.0800018310547,326.3900146484375,106.4000015258789,396.67999267578125,67.4000015258789,332.6000061035156
09.09.2021,132.17999267578125,326.79998779296875,104.69999694824219,393.6000061035156,68.23999786376953,327.4700012207031
10.09.2021,130.8800048828125,327.3399963378906,104.30000305175781,399.9200134277344,71.7750015258789,326.8999938964844
13.09.2021,135.66000366210938,331.7699890136719,110.0,402.5400085449219,73.18499755859375,326.7200012207031
14.09.2021,132.86000061035156,338.8599853515625,111.19999694824219,400.239990234375,71.15499877929688,327.4800109863281
15.09.2021,132.17999267578125,342.239990234375,107.5,415.5199890136719,70.45500183105469,332.6700134277344
16.09.2021,132.83999633789062,339.0,107.5,407.760009765625,69.0,326.29998779296875
17.09.2021,130.8000030517578,335.82000732421875,106.5,404.82000732421875,72.38999938964844,330.9200134277344
20.09.2021,130.97999572753906,325.6000061035156,101.9000015258789,375.0,69.41000366210938,327.04998779296875
21.09.2021,130.4600067138672,336.3699951171875,100.5,370.70001220703125,69.16500091552734,323.9100036621094
22.09.2021,130.33999633789062,338.25,102.9000015258789,389.20001220703125,73.09500122070312,327.5400085449219
23.09.2021,130.0,343.32000732421875,107.9000015258789,382.5199890136719,73.95999908447266,326.55999755859375
24.09.2021,130.17999267578125,344.29998779296875,106.0999984741211,387.9800109863281,73.1500015258789,325.3399963378906
27.09.2021,130.05999755859375,352.5,104.30000305175781,395.0,71.61499786376953,331.8599853515625
28.09.2021,129.8000030517578,357.92999267578125,106.30000305175781,388.3399963378906,70.05500030517578,330.70001220703125
29.09.2021,129.52000427246094,358.1000061035156,104.5,386.0,69.23500061035156,328.1000061035156
30.09.2021,130.27999877929688,360.0,104.5,406.3999938964844,69.8550033569336,339.1400146484375
01.10.2021,130.60000610351562,361.1600036621094,102.69999694824219,386.0199890136719,71.30000305175781,337.5899963378906
04.10.2021,130.52000427246094,373.8699951171875,102.4000015258789,382.0400085449219,70.01499938964844,346.8399963378906
05.10.2021,130.83999633789062,386.1499938964844,100.0,385.0,71.04499816894531,363.3800048828125
06.10.2021,131.4600067138672,371.75,99.5,386.3800048828125,70.30000305175781,362.55999755859375
